Site,Lat,Lon,PFT,Year,D13C_gpp,D13C_gs,D13C_6-8,Discr_mod,Stom_mod,beta_stress,Obs
576,35.05,109.133,NDT,2007,NA,23.39907074,23.39907074,photoresp,Leuning,0,20.01626427
577,36.767,109.25,NET,2007,23.78217554,23.91252613,22.59127617,photoresp,Leuning,0.091571596,20.63098155
577,36.767,109.25,BDT,2007,23.22263366,22.62207985,22.62207985,photoresp,Leuning,0.093767169,19.08098155
577,36.767,109.25,BDT,2007,23.22263366,22.62207985,22.62207985,photoresp,Leuning,0.093767169,17.50098155
577,36.767,109.25,BDT,2007,23.22263366,22.62207985,22.62207985,photoresp,Leuning,0.093767169,19.41098155
577,36.767,109.25,BDT,2007,23.22263366,22.62207985,22.62207985,photoresp,Leuning,0.093767169,18.42098155
577,36.767,109.25,BDT,2007,23.22263366,22.62207985,22.62207985,photoresp,Leuning,0.093767169,20.01098155
577,36.767,109.25,BDT,2007,23.22263366,22.62207985,22.62207985,photoresp,Leuning,0.093767169,16.83098155
577,36.767,109.25,BDT,2007,23.22263366,22.62207985,22.62207985,photoresp,Leuning,0.093767169,16.89098155
577,36.767,109.25,BDT,2007,23.22263366,22.62207985,22.62207985,photoresp,Leuning,0.093767169,19.08098155
577,36.767,109.25,BDT,2007,23.22263366,22.62207985,22.62207985,photoresp,Leuning,0.093767169,17.19098155
577,36.767,109.25,BDT,2007,23.22263366,22.62207985,22.62207985,photoresp,Leuning,0.093767169,19.51098155
577,36.767,109.25,BDT,2007,23.22263366,22.62207985,22.62207985,photoresp,Leuning,0.093767169,17.98098155
577,36.767,109.25,BDT,2007,23.22263366,22.62207985,22.62207985,photoresp,Leuning,0.093767169,17.88098155
577,36.767,109.25,BDT,2007,23.22263366,22.62207985,22.62207985,photoresp,Leuning,0.093767169,20.26098155
577,36.767,109.25,NDT,2007,NA,22.59127617,22.59127617,photoresp,Leuning,0,20.76098155
578,37.85,110.167,NET,2007,23.6754082,23.66490459,21.89100838,photoresp,Leuning,0.062469253,18.12395191
578,37.85,110.167,BDT,2007,23.22793413,21.96343994,21.96343994,photoresp,Leuning,0.063368944,16.26395191
578,37.85,110.167,BDT,2007,23.22793413,21.96343994,21.96343994,photoresp,Leuning,0.063368944,15.32395191
578,37.85,110.167,BDT,2007,23.22793413,21.96343994,21.96343994,photoresp,Leuning,0.063368944,19.19395191
578,37.85,110.167,BDT,2007,23.22793413,21.96343994,21.96343994,photoresp,Leuning,0.063368944,16.64395191
578,37.85,110.167,BDT,2007,23.22793413,21.96343994,21.96343994,photoresp,Leuning,0.063368944,15.50395191
578,37.85,110.167,BDT,2007,23.22793413,21.96343994,21.96343994,photoresp,Leuning,0.063368944,17.68395191
578,37.85,110.167,NDT,2007,NA,21.89100838,21.89100838,photoresp,Leuning,0,15.97395191
579,38.783,110.35,NET,2007,23.41995267,23.88982964,21.98804474,photoresp,Leuning,0.125060581,17.37650528
579,38.783,110.35,BDT,2007,23.05919439,22.0809269,22.0809269,photoresp,Leuning,0.133584027,19.04650528
579,38.783,110.35,BDT,2007,23.05919439,22.0809269,22.0809269,photoresp,Leuning,0.133584027,18.34650528
579,38.783,110.35,BDT,2007,23.05919439,22.0809269,22.0809269,photoresp,Leuning,0.133584027,18.18650528
579,38.783,110.35,NDT,2007,NA,21.98804474,21.98804474,photoresp,Leuning,0,19.53650528
579,38.783,110.35,NDT,2007,NA,21.98804474,21.98804474,photoresp,Leuning,0,17.71650528
580,34.974176,111.410942,NET,1993,23.72198068,23.67363167,22.97437477,photoresp,Leuning,0.141809295,18.3452316
581,23.13,112.58,NET,1982,23.61444159,23.60000515,23.27484512,photoresp,Leuning,0.97825561,19.41248973
581,23.13,112.58,NET,1986,23.47873943,23.59046745,23.40010452,photoresp,Leuning,0.973653952,18.85805178
581,23.13,112.58,NET,1982,23.61444159,23.60000515,23.27484512,photoresp,Leuning,0.97825561,20.84897607
581,23.13,112.58,BET,1986,23.53636047,23.63904476,23.47265434,photoresp,Leuning,0.974887451,23.80805178
581,23.13,112.58,BET,1987,23.63614046,23.74065208,23.45771217,photoresp,Leuning,0.979599675,21.81805178
581,23.13,112.58,BET,1986,23.53636047,23.63904476,23.47265434,photoresp,Leuning,0.974887451,22.25805178
581,23.13,112.58,BET,1987,23.63614046,23.74065208,23.45771217,photoresp,Leuning,0.979599675,26.85805178
581,23.13,112.58,BET,1987,23.63614046,23.74065208,23.45771217,photoresp,Leuning,0.979599675,22.03805178
581,23.13,112.58,BET,1986,23.53636047,23.63904476,23.47265434,photoresp,Leuning,0.974887451,19.85805178
581,23.13,112.58,BET,1987,23.63614046,23.74065208,23.45771217,photoresp,Leuning,0.979599675,21.25805178
581,23.13,112.58,BET,1987,23.63614046,23.74065208,23.45771217,photoresp,Leuning,0.979599675,21.48805178
581,23.13,112.58,BET,1987,23.63614046,23.74065208,23.45771217,photoresp,Leuning,0.979599675,22.04805178
581,23.13,112.58,BET,1987,23.63614046,23.74065208,23.45771217,photoresp,Leuning,0.979599675,19.19805178
581,23.13,112.58,BET,1987,23.63614046,23.74065208,23.45771217,photoresp,Leuning,0.979599675,19.59805178
581,23.13,112.58,BET,1986,23.53636047,23.63904476,23.47265434,photoresp,Leuning,0.974887451,22.83805178
581,23.13,112.58,BET,1986,23.53636047,23.63904476,23.47265434,photoresp,Leuning,0.974887451,24.00805178
581,23.13,112.58,BDT,1987,23.64061458,23.40382195,23.40382195,photoresp,Leuning,0.979599675,22.10805178
582,-0.07,114.02,NET,1995,23.76538387,23.77031326,23.80175018,photoresp,Leuning,1,24.23942106
582,-0.07,114.02,BET,1995,NA,23.76378441,23.58437347,photoresp,Leuning,0,23.41015506
582,-0.07,114.02,BET,1995,NA,23.76378441,23.58437347,photoresp,Leuning,0,22.71907309
582,-0.07,114.02,BET,1995,NA,23.76378441,23.58437347,photoresp,Leuning,0,23.03543993
582,-0.07,114.02,BET,1995,NA,23.76378441,23.58437347,photoresp,Leuning,0,24.09141111
582,-0.07,114.02,BET,1995,NA,23.76378441,23.58437347,photoresp,Leuning,0,24.52498967
582,-0.07,114.02,BET,1995,NA,23.76378441,23.58437347,photoresp,Leuning,0,22.35022567
583,4.577,114.503,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,22.14276575
583,4.577,114.503,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,24.54276575
583,4.577,114.503,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,24.74276575
583,4.577,114.503,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,23.14276575
583,4.577,114.503,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,21.84276575
583,4.577,114.503,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,21.44276575
583,4.577,114.503,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,23.34276575
583,4.577,114.503,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,23.54276575
584,4.658,114.516,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,25.54292285
584,4.658,114.516,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,24.04292285
584,4.658,114.516,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,25.14292285
584,4.658,114.516,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,23.44292285
584,4.658,114.516,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,24.84292285
584,4.658,114.516,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,23.24292285
584,4.658,114.516,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,22.54292285
584,4.658,114.516,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,24.24292285
584,4.658,114.516,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,22.84292285
584,4.658,114.516,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,22.44292285
584,4.658,114.516,BET,2000,NA,23.17454815,22.99794006,photoresp,Leuning,0,23.64292285
585,26.43,115.03,NET,1990,23.5324433,23.7185545,22.76416206,photoresp,Leuning,0.54391861,21.71293197
585,26.43,115.03,NET,1990,23.5324433,23.7185545,22.76416206,photoresp,Leuning,0.54391861,22.50283476
585,26.43,115.03,NET,1990,23.5324433,23.7185545,22.76416206,photoresp,Leuning,0.54391861,21.72345598
585,26.43,115.03,BET,1990,23.54370699,23.73849964,22.78795433,photoresp,Leuning,0.509999474,22.23939816
586,-29.817,115.267,BET,1997,23.6783538,22.81565285,21.52667236,photoresp,Leuning,0.172879095,19.92617103
586,-29.817,115.267,BDT,1997,23.73254249,21.52367783,21.52367783,photoresp,Leuning,0.172879095,20.45117103
587,-33.581,115.499,BET,2006,23.78983955,23.75084305,22.73833847,photoresp,Leuning,0.194555131,18.88888497
588,-31.545,115.675,BET,2006,23.33621994,23.30063915,22.09105873,photoresp,Leuning,0.273614491,19.269189
589,-33.007,115.743,BET,2006,23.62428423,23.61956501,22.34855652,photoresp,Leuning,0.195086511,19.15228852
590,-34.492,115.952,BET,2006,23.9274804,23.86752224,22.88760757,photoresp,Leuning,0.189804445,19.79213107
590,-34.492,115.952,BET,2006,23.9274804,23.86752224,22.88760757,photoresp,Leuning,0.189804445,18.57213107
591,-34,116,BET,2007,23.94630408,23.94403362,22.8789959,photoresp,Leuning,0.257641951,19.0778412
592,-34.53,116.01,BET,2006,23.98313544,23.92608833,22.99908447,photoresp,Leuning,0.220004871,20.23879473
592,-34.53,116.01,BET,2006,23.98313544,23.92608833,22.99908447,photoresp,Leuning,0.220004871,19.60879473
593,-31.891,116.249,BET,2006,23.70136111,23.22613621,21.62960815,photoresp,Leuning,0.103048349,20.31162641
593,-31.891,116.249,BET,2006,23.70136111,23.22613621,21.62960815,photoresp,Leuning,0.103048349,21.34712641
593,-31.891,116.249,BET,2006,23.70136111,23.22613621,21.62960815,photoresp,Leuning,0.103048349,20.16912641
594,-31.884,116.262,BET,2006,23.70136111,23.22613621,21.62960815,photoresp,Leuning,0.103048349,19.39579431
595,-31.895,116.559,BET,2006,23.23731978,23.04775715,21.31451416,photoresp,Leuning,0.086430589,17.94312572
595,-31.895,116.559,BET,2006,23.23731978,23.04775715,21.31451416,photoresp,Leuning,0.086430589,19.57245905
595,-31.895,116.559,BET,2006,23.23731978,23.04775715,21.31451416,photoresp,Leuning,0.086430589,19.51912572
596,-34.911,116.689,BET,2006,24.04797333,24.01715374,23.08106804,photoresp,Leuning,0.232137889,20.77876738
597,-34.97,116.791,BET,2006,24.04797333,24.01715374,23.08106804,photoresp,Leuning,0.232137889,20.68876359
598,-32.983,116.85,BDT,2004,23.4500954,21.73352432,21.73352432,photoresp,Leuning,0.350741446,20.99165838
599,-35.017,117.23,BET,2004,24.01179887,24.0273962,23.05516815,photoresp,Leuning,0.296571642,20.49146066
599,-35.017,117.23,BET,2004,24.01179887,24.0273962,23.05516815,photoresp,Leuning,0.296571642,20.39146066
599,-35.017,117.23,BDT,2004,24.02873844,23.05068588,23.05068588,photoresp,Leuning,0.296571642,21.51646066
600,-34.95,117.283,BDT,2004,24.14000951,22.92553711,22.92553711,photoresp,Leuning,0.252485101,19.69146486
601,-34.966,117.289,BET,2006,24.0658822,23.93962765,22.97651672,photoresp,Leuning,0.211243406,20.52476384
602,-35.033,117.317,BET,2004,24.01179887,24.0273962,23.05516815,photoresp,Leuning,0.296571642,20.09145968
602,-35.033,117.317,BET,2004,24.01179887,24.0273962,23.05516815,photoresp,Leuning,0.296571642,17.49145968
603,-34.97,117.33,BET,2005,24.14095157,24.19482994,23.37900352,photoresp,Leuning,0.412893782,21.40416359
604,-34.32,117.5,BET,2005,23.96875139,24.13471603,23.22044563,photoresp,Leuning,0.364434083,19.60691196
605,-34.744,117.506,BET,2006,24.02924338,23.90328407,22.9145031,photoresp,Leuning,0.246312742,20.13377875
606,-34.379,117.78,BET,2006,24.06407968,23.76711464,22.59656906,photoresp,Leuning,0.116549884,19.47880697
606,-34.379,117.78,BET,2006,24.06407968,23.76711464,22.59656906,photoresp,Leuning,0.116549884,18.76547364
606,-34.379,117.78,BET,2006,24.06407968,23.76711464,22.59656906,photoresp,Leuning,0.116549884,19.5821403
607,-34.149,118.235,BET,2006,24.07014199,23.7144413,22.58939934,photoresp,Leuning,0.100343764,18.98549381
608,-32.665,118.326,BET,2006,23.28079688,23.14330769,21.54627037,photoresp,Leuning,0.031627769,18.82233607
609,-33.919,118.329,BET,2006,23.57752031,23.56318951,22.20331383,photoresp,Leuning,0.084920178,18.97884917
610,-33.711,118.365,BET,2006,23.57752031,23.56318951,22.20331383,photoresp,Leuning,0.084920178,18.70887072
610,-33.711,118.365,BET,2006,23.57752031,23.56318951,22.20331383,photoresp,Leuning,0.084920178,18.47220405
611,-33.548,118.378,BET,2006,23.57752031,23.56318951,22.20331383,photoresp,Leuning,0.084920178,16.46555535
612,-33.598,118.441,BET,2006,23.57752031,23.56318951,22.20331383,photoresp,Leuning,0.084920178,17.80554974
612,-33.598,118.441,BET,2006,23.57752031,23.56318951,22.20331383,photoresp,Leuning,0.084920178,18.17888307
613,-33.165,118.473,BET,2006,23.38716374,23.35563755,21.88872719,photoresp,Leuning,0.046023173,16.56560134
613,-33.165,118.473,BET,2006,23.38716374,23.35563755,21.88872719,photoresp,Leuning,0.046023173,18.44560134
613,-33.165,118.473,BET,2006,23.38716374,23.35563755,21.88872719,photoresp,Leuning,0.046023173,17.55560134
614,-33.382,118.51,BET,2006,23.37579335,23.27879143,21.905653,photoresp,Leuning,0.028542629,16.95557463
614,-33.382,118.51,BET,2006,23.37579335,23.27879143,21.905653,photoresp,Leuning,0.028542629,17.00557463
614,-33.382,118.51,BET,2006,23.37579335,23.27879143,21.905653,photoresp,Leuning,0.028542629,16.94890796
615,-32.11,118.793,BET,2006,22.74848952,22.89365292,21.20187759,photoresp,Leuning,0.019467283,18.48908914
615,-32.11,118.793,BET,2006,22.74848952,22.89365292,21.20187759,photoresp,Leuning,0.019467283,17.75908914
615,-32.11,118.793,BET,2006,22.74848952,22.89365292,21.20187759,photoresp,Leuning,0.019467283,18.45575581
615,-32.11,118.793,BET,2006,22.74848952,22.89365292,21.20187759,photoresp,Leuning,0.019467283,17.71908914
615,-32.11,118.793,BET,2006,22.74848952,22.89365292,21.20187759,photoresp,Leuning,0.019467283,18.60908914
615,-32.11,118.793,BET,2006,22.74848952,22.89365292,21.20187759,photoresp,Leuning,0.019467283,18.84575581
616,-32.671,118.999,BET,2006,23.05962698,23.07773781,21.51051712,photoresp,Leuning,0.019643913,18.66566854
617,-32.73,119.005,BET,2006,23.01010878,23.04718876,21.5345192,photoresp,Leuning,0.015319858,17.95566004
617,-32.73,119.005,BET,2006,23.01010878,23.04718876,21.5345192,photoresp,Leuning,0.015319858,17.38566004
617,-32.73,119.005,BET,2006,23.01010878,23.04718876,21.5345192,photoresp,Leuning,0.015319858,18.2623267
618,-32.55,119.283,BET,2004,23.58363421,23.00502396,21.26108932,photoresp,Leuning,0.055848935,19.9917197
619,-32.426,119.356,BET,2006,22.82955052,22.89327526,21.26484871,photoresp,Leuning,0.009300843,19.28237187
620,-32.278,119.581,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,16.79906178
620,-32.278,119.581,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,17.75906178
620,-32.278,119.581,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,17.97406178
620,-32.278,119.581,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,18.29906178
620,-32.278,119.581,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,16.93906178
620,-32.278,119.581,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,18.27906178
620,-32.278,119.581,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,17.37906178
620,-32.278,119.581,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,18.33906178
621,-32.165,119.749,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,17.86908007
621,-32.165,119.749,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,17.45908007
621,-32.165,119.749,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,17.76908007
621,-32.165,119.749,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,18.02908007
621,-32.165,119.749,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,18.55574674
621,-32.165,119.749,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,17.33908007
621,-32.165,119.749,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,16.60574674
621,-32.165,119.749,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,17.96908007
621,-32.165,119.749,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,17.86908007
621,-32.165,119.749,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,18.0024134
622,-32.05,119.903,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,17.81909917
622,-32.05,119.903,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,18.11909917
622,-32.05,119.903,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,17.55909917
622,-32.05,119.903,BET,2006,22.81283923,22.85860538,21.30809212,photoresp,Leuning,0.005806878,19.16909917
623,-31.877,120.189,BET,2006,22.48623155,22.66304874,21.04678535,photoresp,Leuning,0.006473765,18.58912886
623,-31.877,120.189,BET,2006,22.48623155,22.66304874,21.04678535,photoresp,Leuning,0.006473765,17.92912886
623,-31.877,120.189,BET,2006,22.48623155,22.66304874,21.04678535,photoresp,Leuning,0.006473765,18.46912886
623,-31.877,120.189,BET,2006,22.48623155,22.66304874,21.04678535,photoresp,Leuning,0.006473765,19.41912886
624,-1.417,120.33,BET,2004,NA,23.99739742,24.13321877,photoresp,Leuning,0,20.19121924
624,-1.417,120.33,BET,2004,NA,23.99739742,24.13321877,photoresp,Leuning,0,20.30121924
624,-1.417,120.33,BET,2004,NA,23.99739742,24.13321877,photoresp,Leuning,0,20.46121924
624,-1.417,120.33,BET,2004,NA,23.99739742,24.13321877,photoresp,Leuning,0,19.63121924
624,-1.417,120.33,BET,2004,NA,23.99739742,24.13321877,photoresp,Leuning,0,19.53121924
624,-1.417,120.33,BET,2004,NA,23.99739742,24.13321877,photoresp,Leuning,0,19.80121924
624,-1.417,120.33,BET,2004,NA,23.99739742,24.13321877,photoresp,Leuning,0,19.65121924
625,-31.78,120.343,BET,2006,22.48623155,22.66304874,21.04678535,photoresp,Leuning,0.006473765,17.159146
625,-31.78,120.343,BET,2006,22.48623155,22.66304874,21.04678535,photoresp,Leuning,0.006473765,16.939146
625,-31.78,120.343,BET,2006,22.48623155,22.66304874,21.04678535,photoresp,Leuning,0.006473765,17.109146
625,-31.78,120.343,BET,2006,22.48623155,22.66304874,21.04678535,photoresp,Leuning,0.006473765,20.009146
626,-31.67,120.477,BET,2006,22.48623155,22.66304874,21.04678535,photoresp,Leuning,0.006473765,18.55916587
626,-31.67,120.477,BET,2006,22.48623155,22.66304874,21.04678535,photoresp,Leuning,0.006473765,19.56916587
627,-28.565,120.482,BET,2006,21.68147949,21.7417717,19.72417641,photoresp,Leuning,0.062750359,18.13992233
627,-28.565,120.482,BET,2006,21.68147949,21.7417717,19.72417641,photoresp,Leuning,0.062750359,16.27992233
628,-31.576,120.579,BET,2006,22.11345302,22.63405609,21.12023926,photoresp,Leuning,0.005890098,18.48918321
628,-31.576,120.579,BET,2006,22.11345302,22.63405609,21.12023926,photoresp,Leuning,0.005890098,19.39918321
628,-31.576,120.579,BET,2006,22.11345302,22.63405609,21.12023926,photoresp,Leuning,0.005890098,17.14918321
628,-31.576,120.579,BET,2006,22.11345302,22.63405609,21.12023926,photoresp,Leuning,0.005890098,19.09918321
629,-31.511,120.816,BET,2006,22.11345302,22.63405609,21.12023926,photoresp,Leuning,0.005890098,16.84252873
629,-31.511,120.816,BET,2006,22.11345302,22.63405609,21.12023926,photoresp,Leuning,0.005890098,17.81252873
630,-31.191,120.942,BET,2006,21.56634913,22.44258595,20.87531281,photoresp,Leuning,0.00443101,19.04925778
630,-31.191,120.942,BET,2006,21.56634913,22.44258595,20.87531281,photoresp,Leuning,0.00443101,16.65259111
631,-29.761,121.063,BET,2006,21.86180316,21.92866802,20.10111809,photoresp,Leuning,0.03258321,17.78958539
632,-29.905,121.119,BET,2006,21.86180316,21.92866802,20.10111809,photoresp,Leuning,0.03258321,17.8262154
632,-29.905,121.119,BET,2006,21.86180316,21.92866802,20.10111809,photoresp,Leuning,0.03258321,17.55954873
632,-29.905,121.119,BET,2006,21.86180316,21.92866802,20.10111809,photoresp,Leuning,0.03258321,19.93954873
632,-29.905,121.119,BET,2006,21.86180316,21.92866802,20.10111809,photoresp,Leuning,0.03258321,16.8162154
632,-29.905,121.119,BET,2006,21.86180316,21.92866802,20.10111809,photoresp,Leuning,0.03258321,18.3262154
